order_id,user_id,order_date,payment_method
order_047167,user_05343,2022-05-02,支付宝
order_047168,user_05335,2022-11-28,支付宝
order_047169,user_08849,2022-01-16,支付宝
order_047170,user_06526,2022-06-07,微信
order_047171,user_04770,2022-05-19,支付宝
order_047172,user_05061,2022-12-18,支付宝
order_047173,user_04778,2022-09-10,支付宝
order_047174,user_03422,2022-06-18,支付宝
order_047175,user_07730,2022-08-07,微信
order_047176,user_00109,2022-03-21,微信
order_047177,user_01205,2022-10-25,支付宝
order_047178,user_03038,2022-08-13,微信
order_047179,user_06105,2022-03-27,微信
order_047180,user_00579,2022-03-22,微信
order_047181,user_06374,2022-05-02,支付宝
order_047182,user_02580,2022-10-07,支付宝
order_047183,user_05565,2022-01-09,银行卡
order_047184,user_06679,2022-04-28,花呗
order_047185,user_03989,2022-10-25,支付宝
order_047186,user_09605,2022-11-28,支付宝
order_047187,user_03636,2022-02-25,支付宝
order_047188,user_09417,2022-01-26,微信
order_047189,user_08103,2022-05-18,支付宝
order_047190,user_07702,2022-06-07,支付宝
order_047191,user_00211,2022-02-13,银行卡
order_047192,user_08773,2022-05-06,银行卡
order_047193,user_09924,2022-10-21,微信
order_047194,user_04562,2022-01-28,微信
order_047195,user_07613,2022-09-13,支付宝
order_047196,user_05626,2022-10-02,支付宝
order_047197,user_08446,2022-04-12,支付宝
order_047198,user_09424,2022-11-21,微信
order_047199,user_05756,2022-05-05,支付宝
order_047200,user_06667,2022-08-19,支付宝
order_047201,user_00067,2022-01-12,银行卡
order_047202,user_01860,2022-06-03,支付宝
order_047203,user_08073,2022-02-11,微信
order_047204,user_05690,2022-05-26,微信
order_047205,user_06220,2022-02-08,微信
order_047206,user_06838,2022-04-02,微信
order_047207,user_05887,2022-01-08,支付宝
order_047208,user_07402,2022-12-10,支付宝
order_047209,user_08005,2022-08-28,微信
order_047210,user_08273,2022-06-16,银行卡
order_047211,user_06455,2022-10-13,花呗
order_047212,user_07765,2022-06-06,银行卡
order_047213,user_06120,2022-11-30,支付宝
order_047214,user_08576,2022-11-17,支付宝
order_047215,user_03505,2022-07-27,支付宝
order_047216,user_03400,2022-12-12,支付宝
order_047217,user_05481,2022-06-28,支付宝
order_047218,user_02662,2022-11-12,微信
order_047219,user_03573,2022-08-27,银行卡
order_047220,user_02424,2022-06-24,支付宝
order_047221,user_06265,2022-11-04,花呗
order_047222,user_05823,2022-08-17,支付宝
order_047223,user_07635,2022-10-21,支付宝
order_047224,user_06314,2022-02-27,支付宝
order_047225,user_07167,2022-10-22,微信
order_047226,user_06319,2022-06-13,支付宝
order_047227,user_06363,2022-07-10,支付宝
order_047228,user_01468,2022-02-01,支付宝
order_047229,user_01469,2022-11-09,微信
order_047230,user_02618,2022-10-10,支付宝
order_047231,user_08948,2022-09-23,微信
order_047232,user_07705,2022-04-19,支付宝
order_047233,user_07751,2022-10-22,支付宝
order_047234,user_02878,2022-03-02,银行卡
order_047235,user_09901,2022-07-02,微信
order_047236,user_03099,2022-12-31,花呗
order_047237,user_05940,2022-02-19,支付宝
order_047238,user_05307,2022-11-08,支付宝
order_047239,user_02588,2022-02-06,花呗
order_047240,user_00162,2022-02-28,微信
order_047241,user_04891,2022-09-14,支付宝
order_047242,user_03855,2022-02-08,支付宝
order_047243,user_00517,2022-02-11,银行卡
order_047244,user_06417,2022-04-17,支付宝
order_047245,user_08072,2022-12-14,支付宝
order_047246,user_06201,2022-08-15,支付宝
order_047247,user_02361,2022-02-14,支付宝
order_047248,user_09714,2022-05-09,支付宝
order_047249,user_06127,2022-10-12,银行卡
order_047250,user_07109,2022-05-03,微信
order_047251,user_07990,2022-08-22,微信
order_047252,user_01109,2022-06-11,微信
order_047253,user_02988,2022-01-30,微信
order_047254,user_05003,2022-11-17,银行卡
order_047255,user_02044,2022-04-02,支付宝
order_047256,user_05707,2022-06-14,支付宝
order_047257,user_00540,2022-07-21,微信
order_047258,user_01694,2022-04-01,支付宝
order_047259,user_08622,2022-06-09,支付宝
order_047260,user_09038,2022-09-10,花呗
order_047261,user_07795,2022-09-03,微信
order_047262,user_07083,2022-10-28,支付宝
order_047263,user_07421,2022-10-09,花呗
order_047264,user_08747,2022-09-29,微信
order_047265,user_02849,2022-07-01,支付宝
order_047266,user_07141,2022-09-23,微信
order_047267,user_07735,2022-01-05,支付宝
order_047268,user_09018,2022-11-16,微信
order_047269,user_05653,2022-06-01,支付宝
order_047270,user_02355,2022-08-09,支付宝
order_047271,user_02064,2022-08-15,支付宝
order_047272,user_09540,2022-09-27,支付宝
order_047273,user_09196,2022-03-10,支付宝
order_047274,user_03691,2022-10-11,支付宝
order_047275,user_08871,2022-09-22,支付宝
order_047276,user_08006,2022-01-28,支付宝
order_047277,user_00542,2022-08-18,支付宝
order_047278,user_01052,2022-04-15,微信
order_047279,user_06925,2022-07-09,支付宝
order_047280,user_09967,2022-04-22,支付宝
order_047281,user_00067,2022-06-27,微信
order_047282,user_09187,2022-06-23,支付宝
order_047283,user_04605,2022-10-09,微信
order_047284,user_02884,2022-05-17,银行卡
order_047285,user_07946,2022-09-27,支付宝
order_047286,user_05555,2022-05-19,支付宝
order_047287,user_03398,2022-03-19,银行卡
order_047288,user_07937,2022-06-17,支付宝
order_047289,user_08193,2022-04-13,银行卡
order_047290,user_08071,2022-04-26,银行卡
order_047291,user_05712,2022-10-10,支付宝
order_047292,user_09432,2022-02-09,支付宝
order_047293,user_08064,2022-01-24,支付宝
order_047294,user_06660,2022-11-06,支付宝
order_047295,user_07879,2022-12-29,银行卡
order_047296,user_04466,2022-04-21,支付宝
order_047297,user_09753,2022-05-06,支付宝
order_047298,user_08585,2022-03-10,微信
order_047299,user_05899,2022-07-19,微信
order_047300,user_00199,2022-03-14,微信
order_047301,user_05173,2022-07-17,支付宝
order_047302,user_04647,2022-05-24,银行卡
order_047303,user_04055,2022-11-22,银行卡
order_047304,user_00643,2022-05-06,银行卡
order_047305,user_06855,2022-10-03,支付宝
order_047306,user_08707,2022-05-26,微信
order_047307,user_09679,2022-12-02,微信
order_047308,user_03287,2022-09-26,支付宝
order_047309,user_03962,2022-09-28,微信
order_047310,user_07210,2022-07-21,支付宝
order_047311,user_05161,2022-06-21,银行卡
order_047312,user_07605,2022-08-11,银行卡
order_047313,user_05597,2022-05-24,微信
order_047314,user_09555,2022-12-20,银行卡
order_047315,user_06526,2022-01-08,支付宝
order_047316,user_02007,2022-02-28,微信
order_047317,user_04636,2022-07-14,支付宝
order_047318,user_02047,2022-11-21,支付宝
order_047319,user_02485,2022-10-05,支付宝
order_047320,user_08040,2022-05-21,花呗
order_047321,user_07155,2022-02-11,银行卡
order_047322,user_06025,2022-06-24,微信
order_047323,user_01768,2022-12-31,微信
order_047324,user_05574,2022-04-11,支付宝
order_047325,user_02319,2022-04-23,支付宝
order_047326,user_06406,2022-07-05,支付宝
order_047327,user_08687,2022-01-08,支付宝
order_047328,user_08152,2022-01-23,支付宝
order_047329,user_09702,2022-07-29,支付宝
order_047330,user_02674,2022-11-29,支付宝
order_047331,user_04210,2022-08-22,微信
order_047332,user_01246,2022-05-13,银行卡
order_047333,user_08915,2022-01-31,银行卡
order_047334,user_00472,2022-06-19,支付宝
order_047335,user_06171,2022-04-29,微信
order_047336,user_09722,2022-03-28,微信
order_047337,user_05965,2022-04-24,支付宝
order_047338,user_00587,2022-02-10,微信
order_047339,user_08062,2022-08-30,微信
order_047340,user_03087,2022-03-25,支付宝
order_047341,user_00390,2022-08-23,支付宝
order_047342,user_06937,2022-05-15,支付宝
order_047343,user_04127,2022-01-07,微信
order_047344,user_08971,2022-02-14,支付宝
order_047345,user_00975,2022-10-22,支付宝
order_047346,user_09072,2022-12-06,微信
order_047347,user_03927,2022-01-17,支付宝
order_047348,user_09285,2022-02-26,花呗
order_047349,user_02671,2022-07-30,微信
order_047350,user_02142,2022-04-21,支付宝
order_047351,user_05116,2022-09-29,银行卡
order_047352,user_05930,2022-03-06,支付宝
order_047353,user_03686,2022-10-06,微信
order_047354,user_08442,2022-05-11,微信
order_047355,user_03891,2022-07-07,支付宝
order_047356,user_03523,2022-10-26,支付宝
order_047357,user_05748,2022-01-22,支付宝
order_047358,user_03474,2022-06-30,支付宝
order_047359,user_07254,2022-08-13,微信
order_047360,user_03571,2022-12-02,银行卡
order_047361,user_08220,2022-08-18,银行卡
order_047362,user_07170,2022-08-30,微信
order_047363,user_04553,2022-10-28,支付宝
order_047364,user_09665,2022-03-19,支付宝
order_047365,user_02852,2022-06-25,支付宝
order_047366,user_08254,2022-08-06,支付宝
order_047367,user_06172,2022-11-30,支付宝
order_047368,user_06432,2022-12-08,支付宝
order_047369,user_09402,2022-08-23,支付宝
order_047370,user_08774,2022-02-12,支付宝
order_047371,user_07319,2022-10-14,支付宝
order_047372,user_01916,2022-09-10,微信
order_047373,user_08662,2022-01-15,微信
order_047374,user_07839,2022-10-06,支付宝
order_047375,user_01043,2022-03-27,银行卡
order_047376,user_06152,2022-05-17,支付宝
order_047377,user_02368,2022-03-29,支付宝
order_047378,user_09944,2022-07-03,花呗
order_047379,user_08745,2022-12-17,微信
order_047380,user_06005,2022-09-14,支付宝
order_047381,user_09395,2022-06-15,支付宝
order_047382,user_02557,2022-06-21,银行卡
order_047383,user_06324,2022-02-27,微信
order_047384,user_08264,2022-02-26,微信
order_047385,user_01283,2022-11-29,支付宝
order_047386,user_00145,2022-05-13,微信
order_047387,user_05893,2022-07-11,支付宝
order_047388,user_08166,2022-09-19,支付宝
order_047389,user_01519,2022-12-03,银行卡
order_047390,user_07241,2022-06-09,支付宝
order_047391,user_05491,2022-08-06,银行卡
order_047392,user_03142,2022-08-30,支付宝
order_047393,user_05256,2022-10-14,银行卡
order_047394,user_06060,2022-04-22,支付宝
order_047395,user_09114,2022-04-29,支付宝
order_047396,user_03248,2022-10-09,支付宝
order_047397,user_00282,2022-07-30,银行卡
order_047398,user_02032,2022-06-29,银行卡
order_047399,user_08634,2022-07-20,微信
order_047400,user_03855,2022-11-16,微信
order_047401,user_07947,2022-07-03,支付宝
order_047402,user_04704,2022-06-24,微信
order_047403,user_05634,2022-09-18,支付宝
order_047404,user_09751,2022-02-20,微信
order_047405,user_08797,2022-09-02,银行卡
order_047406,user_02078,2022-12-29,支付宝
order_047407,user_02640,2022-10-04,支付宝
order_047408,user_03585,2022-10-06,微信
order_047409,user_03277,2022-03-05,银行卡
order_047410,user_09473,2022-02-25,银行卡
order_047411,user_03941,2022-12-05,银行卡
order_047412,user_02013,2022-08-29,微信
order_047413,user_07769,2022-07-10,支付宝
order_047414,user_08873,2022-11-02,支付宝
order_047415,user_00258,2022-09-04,银行卡
order_047416,user_09226,2022-01-10,微信
order_047417,user_03672,2022-09-04,微信
order_047418,user_08370,2022-12-28,微信
order_047419,user_00748,2022-09-08,银行卡
order_047420,user_03503,2022-08-15,支付宝
order_047421,user_02734,2022-05-31,支付宝
order_047422,user_03786,2022-12-24,支付宝
order_047423,user_07270,2022-12-13,支付宝
order_047424,user_02964,2022-04-10,微信
order_047425,user_08820,2022-09-13,支付宝
order_047426,user_04812,2022-12-22,支付宝
order_047427,user_00188,2022-07-07,支付宝
order_047428,user_07703,2022-05-13,微信
order_047429,user_06935,2022-05-15,支付宝
order_047430,user_07753,2022-02-22,微信
order_047431,user_00830,2022-09-30,支付宝
order_047432,user_05252,2022-05-20,微信
order_047433,user_01757,2022-09-20,支付宝
order_047434,user_01179,2022-03-24,花呗
order_047435,user_02013,2022-02-05,银行卡
order_047436,user_03396,2022-10-06,微信
order_047437,user_06466,2022-02-15,银行卡
order_047438,user_03385,2022-06-29,花呗
order_047439,user_00043,2022-07-05,支付宝
order_047440,user_08112,2022-10-17,微信
order_047441,user_00524,2022-06-25,支付宝
order_047442,user_04187,2022-07-12,支付宝
order_047443,user_04534,2022-02-19,支付宝
order_047444,user_03158,2022-11-13,支付宝
order_047445,user_07019,2022-07-20,支付宝
order_047446,user_09802,2022-03-17,微信
order_047447,user_02997,2022-06-08,支付宝
order_047448,user_08480,2022-04-21,微信
order_047449,user_04308,2022-01-10,支付宝
order_047450,user_07837,2022-06-27,支付宝
order_047451,user_04315,2022-09-22,银行卡
order_047452,user_00346,2022-05-22,支付宝
order_047453,user_09227,2022-12-23,微信
order_047454,user_04716,2022-03-26,银行卡
order_047455,user_08774,2022-12-30,微信
order_047456,user_09389,2022-07-07,微信
order_047457,user_03262,2022-02-06,支付宝
order_047458,user_02743,2022-02-16,微信
order_047459,user_03494,2022-05-07,支付宝
order_047460,user_06110,2022-07-03,支付宝
order_047461,user_00861,2022-04-13,微信
order_047462,user_06923,2022-03-14,银行卡
order_047463,user_04008,2022-09-17,支付宝
order_047464,user_01880,2022-03-20,支付宝
order_047465,user_04265,2022-12-07,微信
order_047466,user_00901,2022-09-24,支付宝
order_047467,user_00900,2022-01-19,微信
order_047468,user_03291,2022-04-26,支付宝
order_047469,user_07914,2022-10-23,支付宝
order_047470,user_07108,2022-11-26,支付宝
order_047471,user_02549,2022-03-05,支付宝
order_047472,user_04245,2022-11-18,微信
order_047473,user_02315,2022-05-14,支付宝
order_047474,user_08206,2022-01-25,微信
order_047475,user_01274,2022-05-05,微信
order_047476,user_00420,2022-03-13,支付宝
order_047477,user_05517,2022-09-10,支付宝
order_047478,user_05397,2022-04-02,支付宝
order_047479,user_08137,2022-06-16,支付宝
order_047480,user_03425,2022-11-27,支付宝
order_047481,user_03180,2022-09-21,支付宝
order_047482,user_02999,2022-05-07,微信
order_047483,user_07249,2022-11-02,支付宝
order_047484,user_08389,2022-09-05,支付宝
order_047485,user_08524,2022-07-16,支付宝
order_047486,user_02841,2022-02-09,支付宝
order_047487,user_00606,2022-10-15,支付宝
order_047488,user_01328,2022-11-08,微信
order_047489,user_02011,2022-08-20,微信
order_047490,user_05457,2022-03-23,支付宝
order_047491,user_03038,2022-03-14,支付宝
order_047492,user_04939,2022-03-10,微信
order_047493,user_04937,2022-05-25,微信
order_047494,user_04754,2022-09-20,微信
order_047495,user_09729,2022-02-04,支付宝
order_047496,user_00582,2022-03-28,微信
order_047497,user_07394,2022-01-10,微信
order_047498,user_01669,2022-03-22,支付宝
order_047499,user_00515,2022-12-07,支付宝
order_047500,user_08794,2022-05-06,银行卡
order_047501,user_07013,2022-09-23,微信
order_047502,user_01478,2022-07-26,支付宝
order_047503,user_03851,2022-09-07,支付宝
order_047504,user_01867,2022-04-29,支付宝
order_047505,user_08043,2022-09-19,支付宝
order_047506,user_01320,2022-01-10,微信
order_047507,user_04198,2022-01-25,支付宝
order_047508,user_03136,2022-06-03,微信
order_047509,user_01616,2022-12-24,微信
order_047510,user_02772,2022-09-21,微信
order_047511,user_02132,2022-07-28,微信
order_047512,user_02522,2022-03-05,花呗
order_047513,user_06458,2022-02-03,微信
order_047514,user_07912,2022-08-08,微信
order_047515,user_04586,2022-05-08,支付宝
order_047516,user_02713,2022-10-15,银行卡
order_047517,user_05406,2022-10-27,花呗
order_047518,user_09896,2022-12-09,花呗
order_047519,user_08729,2022-03-26,微信
order_047520,user_08557,2022-05-19,微信
order_047521,user_04771,2022-03-17,银行卡
order_047522,user_02331,2022-01-03,支付宝
order_047523,user_04092,2022-06-03,微信
order_047524,user_05694,2022-10-06,支付宝
order_047525,user_06864,2022-07-13,微信
order_047526,user_00413,2022-08-18,支付宝
order_047527,user_00355,2022-02-22,微信
order_047528,user_02197,2022-06-25,支付宝
order_047529,user_08361,2022-12-25,支付宝
order_047530,user_06559,2022-09-11,银行卡
order_047531,user_04243,2022-02-04,微信
order_047532,user_09708,2022-04-02,微信
order_047533,user_05024,2022-10-02,银行卡
order_047534,user_05124,2022-05-04,支付宝
order_047535,user_08296,2022-03-19,支付宝
order_047536,user_01072,2022-11-05,微信
